,MBH_SIGMA,MBH_WISE
285,6.989625453948975,7.108291109911249
286,5.695425987243652,6.050114217187564
287,6.100219249725342,7.0216537794531515
288,5.807376861572266,6.217827498531721
289,6.7018632888793945,7.012455010543904
290,6.702517032623291,7.106486109171739
291,7.630887508392334,7.4792586424326215
292,5.8879547119140625,6.234846377365498
293,5.389041900634766,6.630308837332138
294,7.079167366027832,7.207585003245326
295,6.458624362945557,6.788935595006135
296,7.783384799957275,7.632192309193014
297,7.113121509552002,7.5726751017654
298,7.117584228515625,7.562290183663787
299,8.12948989868164,7.3979117548449524
300,5.809516906738281,6.916195471313229
301,8.53972053527832,7.8700318318825255
302,6.806844711303711,7.161418776741113
303,8.562172889709473,7.86279494836331
304,8.780312538146973,7.773014866763287
305,5.934691429138184,6.74443108909736
306,6.40241813659668,6.510635265258883
307,7.792434215545654,7.720066226032638
308,7.115293979644775,6.9341671575669
309,7.862308025360107,7.384984525783657
310,7.893322467803955,7.45190026019283
311,6.709200859069824,6.347925635167823
312,8.148813247680664,7.878327153393295
313,6.225701332092285,7.497571105543517
314,5.690960884094238,6.267786593060304
315,6.047554969787598,6.834265597213427
316,5.8699445724487305,6.347231928925631
317,7.96306037902832,7.579563163531247
318,6.100247859954834,7.044192092179604
319,8.01009750366211,7.630692110439883
320,6.546722412109375,7.273237532637375
321,5.243180274963379,6.634476514864569
322,8.023421287536621,7.643880627637263
323,5.240840435028076,6.579368407566624
324,7.81458044052124,7.358188851073538
325,6.796611785888672,6.495155783733052
326,8.172091484069824,7.455551171445928
327,5.357155799865723,6.495856556704692
328,7.34366512298584,7.142750127140925
329,5.379317283630371,6.806374372471686
330,6.849559307098389,6.937405856660664
331,8.575324058532715,7.692948789809055
332,6.561089038848877,7.047930183590234
333,6.760104656219482,6.495010139066508
334,7.725674629211426,6.953594986457467
335,5.37579345703125,6.630634888916069
336,5.798947334289551,6.91352630904958
337,6.684965133666992,6.352976765491582
338,7.4898505210876465,7.812267734996749
339,6.559752941131592,7.214472698133575
340,6.501778602600098,7.1308904361486105
341,6.791877269744873,6.764047001891032
342,6.539013862609863,6.624474627612992
343,7.198497295379639,7.281449822443895
344,6.673002243041992,7.050697570623553
345,8.588281631469727,7.953406608117129
346,8.353171348571777,7.455839972223975
347,5.830193519592285,6.348922211423869
348,8.330961227416992,7.803432220743943
349,8.659692764282227,7.436702912471351
350,5.944616317749023,6.844448526824468
351,7.415585994720459,7.184631355040412
352,6.137752532958984,6.798995393150954
353,5.730551719665527,6.650452888638897
354,6.870080471038818,7.34043387267853
355,5.9278059005737305,6.755101690443913
356,7.770046234130859,7.54531620905682
357,6.848018646240234,6.996861857900336
358,7.933566093444824,7.160636805896333
359,5.7067766189575195,5.581257635993583
360,8.401280403137207,7.634486335013564
361,5.875576972961426,6.758912400559677
362,5.612061500549316,6.0061871195166265
363,6.822478294372559,7.050234282969078
364,5.451897621154785,6.206957873461733
365,7.996020793914795,7.638092335269303
366,8.168038368225098,7.536591496632605
367,5.635786056518555,6.654030093723
368,7.739398002624512,7.547188635818028
369,7.688702583312988,7.422057450390709
370,8.430790901184082,7.955686776527966
371,5.971884250640869,5.988032665242208
372,8.424955368041992,7.952933760025428
373,7.736819744110107,7.9395587458029135
374,6.642634391784668,7.2296150513723045
375,6.831867218017578,7.076882466794345
376,6.406841278076172,7.079879117234077
377,8.621407508850098,7.839555895299734
378,6.462843894958496,7.096825635925536
379,7.158082008361816,6.514050844140632
380,5.9727277755737305,6.722976122328573
381,6.6175737380981445,6.942495747265389
382,8.058337211608887,7.463776540126591
383,7.623570442199707,7.0173447946262995
384,5.746914386749268,6.717229108328161
385,7.374396324157715,7.323975864691769
386,6.672494411468506,6.5969163214321656
387,6.662042617797852,6.892045121601977
388,7.221896171569824,7.028683711370104
389,6.630084037780762,7.126313154596135
390,8.592124938964844,8.062933723811367
391,7.53029203414917,7.47721693315813
392,5.900869369506836,6.422235551660869
393,7.5247087478637695,7.610183228830754
394,8.948184967041016,7.787365773667233
395,7.171001434326172,7.698688678854773
396,6.709556579589844,7.001714655821305
397,7.851378440856934,7.583917301350828
398,7.620856761932373,7.4089886884680265
399,7.178623676300049,7.376916951510906
400,8.141844749450684,7.652156206413529
401,7.3274431228637695,7.381633549918692
402,7.838356971740723,7.440048804576576
403,8.505253791809082,7.73761010479982
404,7.985161781311035,7.647823238256685
405,6.70902681350708,7.321708701318237
406,8.274106979370117,7.781634665550212
407,7.94175386428833,7.586474738421834
408,8.078588485717773,7.516019809735668
409,7.168672561645508,7.100008594942332
410,6.77985954284668,6.399788531516337
411,6.489938735961914,7.088625127250528
412,8.266996383666992,7.872254887658334
413,5.872311115264893,6.671026336051228
414,7.103789806365967,7.084525549609475
415,6.517910480499268,6.888850088987192
416,6.672183036804199,7.242113970857986
417,6.064103126525879,6.567839577227445
418,6.77645206451416,7.281977901682946
419,7.29999303817749,7.662224203596052
420,5.826983451843262,6.822977672937443
421,7.232524871826172,7.264869194772146
422,6.9753899574279785,6.770654269171519
423,7.945148468017578,7.275287284223814
424,7.965195655822754,7.380109750249613
425,8.125480651855469,7.04106844279265
426,7.613902568817139,7.4513796546170505
427,6.347316741943359,7.362442131764875
428,8.157051086425781,7.834422748776819
429,7.289597511291504,7.148246732265071
430,7.647748947143555,7.551229635319006
431,8.573402404785156,7.819011109976994
432,6.135521411895752,6.858769878625368
433,7.116207599639893,7.41504336768082
434,7.7904229164123535,7.4203990308270225
435,6.595634460449219,7.215257252916563
436,7.845653533935547,7.537653133156319
437,5.186364650726318,6.739960031447978
438,5.960935115814209,6.790286413929046
439,7.39249849319458,7.591971847084666
440,8.200091361999512,7.719058200201931
441,7.550906181335449,7.610553665742387
442,7.190430164337158,7.03932779677693
443,7.1553239822387695,7.3176470767210775
444,8.173232078552246,7.4137736113058965
445,7.559003829956055,7.245371059983505
446,6.549930572509766,5.850796470668129
447,8.733799934387207,7.832667920167252
448,6.245270252227783,6.171458310673204
449,6.611835479736328,7.0839662614608585
450,6.936331272125244,7.319783256366764
451,8.24868392944336,8.163977132241058
452,7.603097915649414,7.164252266026867
453,8.859466552734375,7.952886007017687
454,7.363836765289307,7.137408292912645
455,7.521149158477783,7.0151619368111575
456,7.138955593109131,7.503232565846817
457,7.846062183380127,7.427237893944363
458,7.546066761016846,7.288810684730487
459,7.440946102142334,7.493037337371918
460,7.6511311531066895,7.529379879645187
461,6.501860618591309,7.069375473696224
462,7.477187633514404,7.433924554269995
463,7.068723201751709,6.85581379698293
464,7.685975074768066,7.312486862210724
465,6.970304489135742,6.868706990317998
466,7.681345462799072,6.998929372703768
467,6.39729118347168,7.118004883800152
468,8.25755500793457,7.6285665140986625
469,8.581395149230957,7.705185288209681
470,6.9468536376953125,6.838160251033199
471,7.614425182342529,7.488138213213775
472,6.194443702697754,6.41393056358008
473,7.567333221435547,7.097298109396632
474,8.704671859741211,7.64250288060696
475,8.503946304321289,7.782404176238401
476,5.976503372192383,6.962660176962547
477,8.647208213806152,7.913464220709783
478,5.23028564453125,6.677614759752726
479,6.303520202636719,6.927106048435536
480,8.895024299621582,8.030023760853252
481,6.727972984313965,6.905220122513664
482,7.3352766036987305,7.207584893440677
483,6.395734786987305,6.359768672152457
484,8.143268585205078,7.497177589931748
485,5.230258941650391,6.528409441991282
486,7.314690589904785,7.3372292016644405
487,8.092840194702148,7.459953688547922
488,8.290367126464844,7.55595935509944
489,7.3536152839660645,7.015713992817574
490,6.511870384216309,6.9084185178855595
491,6.112236976623535,6.849776518402392
492,5.559696197509766,6.635855039769396
493,6.974476337432861,7.453498607472111
494,7.718469619750977,7.702953190119613
495,8.32891845703125,7.763202400930209
496,6.841098785400391,6.46225135480469
497,7.989614486694336,7.51893629842694
498,7.575949192047119,7.338225226660854
499,7.424929141998291,7.168231398022478
500,7.853844165802002,7.407733133049008
501,6.797535419464111,7.231602803836753
502,8.3631010055542,7.764972476868645
503,7.088401794433594,7.307616692985725
504,5.859832763671875,7.059935900353699
505,6.29856014251709,7.007203882253758
506,6.929408073425293,7.0416164494005615
507,7.388402938842773,7.224266315119422
508,5.918093204498291,6.853605337745752
509,6.500705718994141,6.713334568246661
510,8.024535179138184,7.721154272455403
511,8.152012825012207,7.895098751088659
512,7.5079569816589355,7.286999028950376
513,7.917420864105225,7.539160229036346
514,8.310957908630371,7.242526462806664
515,8.645387649536133,7.800808202242539
516,7.248753070831299,6.9123004102016745
517,8.373793601989746,7.702460673111253
518,7.63224983215332,7.139824788214624
519,6.483718395233154,7.330803108753232
520,7.789529800415039,7.151633593522788
521,7.297895908355713,7.854228622060328
522,7.84807825088501,7.341459223634116
523,7.197256088256836,7.294737968357347
524,7.2288737297058105,7.24986299960333
525,7.63961124420166,7.531309924028836
526,7.227149963378906,7.1939434826051905
527,6.033458709716797,6.6776459396392465
528,6.837406158447266,7.082907845226382
529,7.310182094573975,7.340832305629307
530,6.824714183807373,7.099376835062213
531,7.464358806610107,7.567054339443967
532,6.958186626434326,6.987291870320215
533,6.29052734375,6.751262860367993
534,7.380173683166504,7.099018839216378
535,5.659713268280029,6.522927940339686
536,7.455105304718018,7.333126007644823
537,6.774044990539551,7.014627270908105
538,7.895297050476074,7.059270301054137
539,7.075591564178467,7.263294836288382
540,6.026191711425781,6.765634444772646
541,8.815591812133789,7.5085876287555005
542,8.834246635437012,7.7049264780797255
543,6.524270057678223,6.998756378825658
544,8.260845184326172,7.463472135826293
545,7.655966281890869,7.247050829408189
546,5.364245414733887,5.941545253121892
547,5.72310733795166,6.113346899215699
548,7.191507816314697,6.993427087868148
549,6.32833194732666,6.961856366592733
550,6.3663506507873535,6.93115117746888
551,7.782192230224609,7.400836681813048
552,7.599987030029297,7.424581312019697
553,7.99606990814209,7.639710895919266
554,6.26232385635376,6.8929466005894655
555,7.944268703460693,7.743046573014904
556,5.932868003845215,6.6588470807598
557,7.12339448928833,7.113433568376031
558,6.801887512207031,7.182588757474597
559,7.21871280670166,7.0197953111966775
560,5.957913398742676,6.9815023644134415
561,8.708259582519531,7.849092082858927
562,7.897143363952637,7.728411023517672
563,6.0521416664123535,6.602783161017202
564,7.939136028289795,7.769876812437432
565,8.758009910583496,7.663182693346249
566,8.298078536987305,7.814245677467114
567,8.564221382141113,7.625078580253235
568,8.673198699951172,8.230507629866718
569,7.127054691314697,6.997897467816605
570,7.045108795166016,7.601022503423486
571,6.890678405761719,7.1602457802579975
572,7.3151702880859375,7.00815720097458
573,8.340069770812988,7.492862528047205
574,6.72831392288208,6.851401267534419
575,7.4861226081848145,7.465101182302082
576,8.547850608825684,7.6813668099043255
577,8.474015235900879,7.7844211935071
578,8.134754180908203,7.5937458331628225
579,8.621879577636719,7.864247456879043
580,7.3128461837768555,7.326043829389219
581,7.71771240234375,7.680013861492064
582,7.785425662994385,7.684194494874575
583,6.322181701660156,6.860337729150786
584,7.198781967163086,7.496469122196443
585,6.768620014190674,6.9030899068676685
586,7.069428443908691,7.342477932426398
587,7.014591693878174,7.416615905276634
588,6.433199882507324,7.187753704454081
589,8.002588272094727,7.68757293319633
590,7.198672771453857,7.334162649038782
591,5.968379974365234,6.827984333374878
592,5.695131301879883,6.645531046070592
593,7.970911502838135,7.428141913605108
594,8.989333152770996,7.860836361031038
595,7.859433174133301,7.584910995696184
596,7.12898063659668,6.956807458698304
597,7.4192047119140625,7.355689032446306
598,7.731754779815674,7.636998039168847
599,8.94172477722168,7.821590632125499
600,4.9452362060546875,6.433611127924632
601,7.159580230712891,6.8446463796510555
602,7.029205322265625,7.174539274773109
603,7.500749111175537,7.184458072071794
604,6.960628986358643,7.286376372103374
605,8.567692756652832,8.079432298761805
606,7.89764928817749,7.2348622020739795
607,7.944497585296631,7.799604553130714
608,6.947805404663086,6.906733708887337
609,7.807611465454102,7.332314790881584
610,6.198217391967773,6.871901609300221
611,8.580533981323242,7.9026529809544135
612,8.799381256103516,7.961347690656965
613,7.642970085144043,7.223529104282705
614,6.852471351623535,7.450351108172778
615,6.115203857421875,6.576988799591436
616,8.000300407409668,7.726697926986832
617,9.04484748840332,8.058393899748246
618,8.628396034240723,7.7269128468604364
619,8.136031150817871,7.636029783033349
620,8.295016288757324,7.753351544877467
621,8.359535217285156,7.537909749376554
622,5.7460150718688965,7.104651354858748
623,6.656664848327637,7.1461339465226645
624,7.104194164276123,7.453064594081547
625,7.872987270355225,7.189830392576634
626,8.052698135375977,7.567951901203089
627,8.45526123046875,7.6074050629219245
628,7.4220428466796875,7.1077468081146575
629,9.142577171325684,8.226850592964174
630,7.685212135314941,7.4568570920039585
631,6.766549587249756,7.275044256920972
632,7.721263408660889,7.2886743034720025
633,7.926163673400879,7.849509369039644
634,8.181200981140137,7.800151019230228
635,6.62199068069458,7.275254483979886
636,4.784053802490234,6.200539642793742
637,8.588886260986328,7.577477175195632
638,7.70436954498291,7.449627150847713
639,7.3849053382873535,7.287105039809276
640,7.218823432922363,7.603138589141663
641,7.477581977844238,7.3423747833287
642,6.623001575469971,7.088803096475315
643,6.155680179595947,6.470022481175003
644,5.4014387130737305,6.442001400311213
645,8.923032760620117,8.054957343133356
646,5.640255451202393,6.388053559149377
647,6.925156116485596,7.139197289500278
648,6.70292854309082,6.629511039670002
649,7.443899631500244,7.137455376921969
650,5.531515598297119,6.657554593775358
651,6.107239723205566,6.671995154410385
652,7.191926956176758,7.241203338607624
653,7.489131450653076,7.251226511625545
654,8.213942527770996,7.496267582367139
655,7.855895519256592,6.981507604021412
656,7.0880608558654785,7.27299170105559
657,6.596789836883545,6.806357830595755
658,8.289132118225098,7.582887124062834
659,6.473484992980957,6.890245067522881
660,8.125551223754883,7.832735807261928
661,7.923715114593506,7.31209785699059
662,7.324528694152832,7.357572686957001
663,8.211773872375488,7.747157247400523
664,8.59793472290039,7.771008988985686
665,7.487973213195801,7.424102297586193
666,7.450406074523926,7.2965524551715495
667,8.149002075195312,7.337129895109609
668,5.945098876953125,6.393571340736376
669,5.865743637084961,7.004584210877162
670,7.663963317871094,7.360948781400072
671,5.57005500793457,6.189750200806255
672,8.406451225280762,7.590913113389126
673,7.763129234313965,7.790023112624148
674,8.258502960205078,7.537230949629356
675,7.7698469161987305,7.175395310820626
676,7.653792381286621,7.335459182266607
677,7.563338279724121,7.582330017429965
678,7.554177761077881,7.587645619204434
679,6.982969760894775,7.528894114190653
680,8.18029499053955,7.663639497280368
681,7.735518455505371,7.408400686626311
682,8.088823318481445,7.57929453166763
683,6.000131130218506,6.106419406726647
684,7.824627876281738,7.529391491138077
685,8.19911003112793,7.679039389771
686,7.105307102203369,7.673109807136739
687,5.876633644104004,6.855839499298059
688,6.654293060302734,7.280761409148821
689,6.934778690338135,6.72463634358386
690,8.862569808959961,7.948081124653527
691,7.880246639251709,7.543482171270429
692,7.556777000427246,7.261632560024765
693,8.023208618164062,7.400881022444934
694,6.80681848526001,7.212836033347758
695,7.170639514923096,7.048254751537917
696,7.4207024574279785,7.18932285043547
697,6.802477836608887,7.546345788822861
698,5.796292781829834,6.589904396863937
699,6.114331245422363,6.971440554638163
700,8.06854248046875,7.545193707452273
701,5.969350814819336,6.225960500797364
702,6.259134292602539,6.868321716123323
703,7.1785783767700195,6.7866361596917635
704,6.999593257904053,7.1084163716678335
705,8.891937255859375,8.121704526270658
706,6.053874492645264,7.18929210437213
707,8.45406436920166,7.76248611671636
708,6.7965288162231445,7.319555885419533
709,8.360300064086914,7.783970651915092
710,7.6152825355529785,7.609184979063918
711,7.631885528564453,7.424131784999467
712,8.261491775512695,7.848357147842882
713,7.578410625457764,6.984828660492164
714,5.938760280609131,6.108737429340343
715,6.561182022094727,7.0133117375710725
716,6.82046365737915,7.070980302238677
717,6.656737327575684,7.26937296102833
718,8.296841621398926,7.774994763242357
719,5.954282760620117,7.113187977138477
720,6.5649285316467285,7.06899098649129
721,7.85390043258667,7.592540811659762
722,6.6270880699157715,6.768498718477897
723,7.375674247741699,7.076600522341994
724,7.890714645385742,7.715873512574944
725,5.335278511047363,6.695959215428955
726,7.077467441558838,7.2560375766836325
727,7.261279582977295,7.125808210697928
728,6.269809246063232,6.907103561175046
729,6.9309401512146,7.399336623344503
730,8.361879348754883,7.137342826639258
731,8.637507438659668,7.893475634832414
732,8.386218070983887,7.862929489985139
733,7.269491195678711,7.308393757616605
734,5.755838871002197,6.537448528552571
735,7.796153545379639,7.58774075907676
736,7.544173240661621,7.369170282278
737,7.2925519943237305,6.852134895787093
738,8.017130851745605,7.7030114912732754
739,8.46342658996582,7.944540745190952
740,8.121440887451172,7.885558171644033
741,6.822693824768066,7.015790819030165
742,6.82304048538208,7.321269264603177
743,8.756906509399414,7.814885469335724
744,7.005192279815674,7.203656341489925
745,8.116056442260742,7.7353534236796
746,8.15218734741211,7.100858808262608
747,7.065327167510986,6.858840928672986
748,6.963770866394043,7.3185105405663595
749,7.775902271270752,7.701018822301283
750,7.489904880523682,7.474520100333051
751,7.047111511230469,7.109521155447394
752,7.0017242431640625,7.261354783306942
753,7.454013347625732,7.429227256688136
754,8.042807579040527,7.546180544502452
755,7.910249710083008,6.68926346069581
756,6.195110321044922,6.984578285097804
757,7.794949054718018,7.566863155373454
758,7.51994514465332,7.322078607333093
759,7.7820844650268555,7.3976741331877
760,7.7278218269348145,7.576729379516467
761,8.077469825744629,7.600705419067141
762,8.057705879211426,7.699447381430513
763,7.164366245269775,6.691890280629873
764,6.273191452026367,6.343040544498714
